book_id,author_id,book_genre,reader_id,num_pages,book_rating,publisher_id,publish_year,book_price,text_lang
849,10,2,22973,567,8,20,2016,145,3
1880,342,4,5310,327,2,42,2011,59,4
94,290,7,18702,322,6,40,2020,45,6
1844,395,9,29830,589,7,40,2018,111,6
2876,159,10,27978,195,7,42,2011,90,4
720,56,8,9160,225,4,28,2020,156,2
763,88,2,3071,652,5,34,2003,66,5
1355,35,4,19192,346,8,29,2007,87,1
2940,435,1,7442,98,8,13,2012,24,1
213,73,9,24653,272,6,18,2002,64,2
1317,146,5,23910,305,1,48,2019,69,2
507,55,3,13435,344,7,32,2019,9,7
1459,410,6,7021,293,10,25,2018,191,2
1098,272,10,5262,650,1,10,2016,10,3
1476,99,7,1077,385,6,40,2000,43,7
918,219,8,15563,557,6,36,2014,18,6
1933,160,1,25618,536,10,1,2017,173,1
470,40,2,7950,653,2,22,2020,110,4
960,184,8,3330,193,1,14,2019,55,1
814,340,4,910,427,9,43,2006,164,7
280,244,9,24372,241,7,47,2009,72,4
2886,51,7,26926,187,6,9,2017,38,1
2830,280,6,28671,594,1,12,2017,41,2
2096,100,2,27626,148,8,49,2020,15,2
2593,396,10,13868,223,4,30,2009,51,5
2228,110,3,25488,558,3,9,2004,103,5
1284,217,7,12679,327,9,33,2007,100,4
2091,351,7,8632,560,4,26,2015,133,3
1362,388,6,8814,255,1,49,2018,86,5
2881,315,10,23491,664,8,28,2019,91,7
2744,356,7,5687,409,10,36,2001,44,4
1125,182,3,8183,567,5,2,2017,82,3
1520,169,7,754,353,8,30,2006,154,6
709,384,1,16503,352,2,24,2019,191,6
544,269,1,9947,145,1,39,2002,112,5
405,318,6,15632,456,6,18,2014,89,4
64,339,4,27443,386,4,21,2002,63,6
364,96,5,7188,580,4,37,2003,105,3
2418,411,5,21813,166,5,40,2015,56,7
283,25,7,16489,112,6,5,2004,93,1
733,399,2,6167,237,8,45,2013,164,7
2892,52,10,15944,449,5,36,2006,144,3
2623,249,6,28682,300,5,49,2011,82,5
1208,212,7,11504,344,7,39,2000,46,6
2990,177,10,6169,404,10,50,2008,109,1
292,408,2,25424,597,8,5,2021,187,3
2493,301,2,29688,497,8,36,2011,190,6
139,57,8,14898,591,7,25,2008,178,4
1675,316,1,19182,484,4,17,2018,114,5
1517,388,9,17498,427,3,41,2011,48,5
2692,389,2,1092,181,2,12,2007,182,2
1993,133,9,10107,269,6,1,2016,181,5
621,296,9,20433,659,2,21,2003,157,2
826,175,6,696,115,7,24,2019,116,3
1332,413,2,21514,133,7,47,2015,50,4
249,57,7,6249,677,1,11,2019,32,3
2421,71,6,3203,231,6,50,2013,172,1
2372,127,1,21041,469,6,33,2010,40,3
204,365,9,22630,206,8,33,2003,105,6
900,22,3,17796,279,6,6,2005,77,7
186,14,8,10596,292,7,17,2000,58,1
2736,338,6,28367,408,1,37,2012,171,2
197,198,2,29749,149,4,34,2015,16,3
2662,292,9,15350,245,9,45,2001,42,4
63,368,8,5252,231,9,12,2017,100,2
1654,231,9,15650,643,9,27,2007,28,1
2167,128,6,22600,344,1,17,2010,174,3
1368,198,3,21267,349,9,17,2009,21,1
1807,100,7,22619,691,8,13,2013,199,6
2421,112,10,18108,302,7,22,2006,176,5
2227,109,9,23354,626,3,23,2000,1,3
589,136,4,28427,392,2,47,2002,40,5
2850,306,7,10246,486,9,16,2006,108,2
547,152,8,22657,610,10,16,2008,38,6
1384,103,6,22103,617,5,50,2011,144,4
151,262,7,4379,379,1,6,2014,23,1
802,53,1,4154,386,1,36,2005,50,1
238,215,4,14231,420,10,25,2016,116,4
2043,327,8,24739,283,7,3,2003,11,5
1934,112,5,19693,627,10,36,2009,187,6
1183,140,5,19777,292,10,9,2013,132,3
647,374,3,28596,462,10,26,2013,197,1
2268,436,5,7427,360,6,44,2001,74,3
727,81,7,17593,228,2,14,2005,135,7
361,72,3,27435,503,7,2,2021,79,5
1878,222,10,19245,455,8,10,2004,134,1
2396,209,8,14428,311,5,46,2011,146,2
1044,334,5,6019,241,1,25,2015,136,5
1493,172,9,28166,443,8,8,2020,96,5
516,368,6,9533,131,2,7,2003,139,3
234,422,2,3306,126,8,33,2013,93,3
1718,96,4,1707,276,3,12,2010,65,2
2340,28,9,11858,264,8,23,2004,167,3
2912,248,8,29160,457,10,36,2014,177,2
556,116,8,2639,377,2,26,2007,37,5
828,117,7,19788,184,10,2,2002,102,2
2850,148,8,24740,90,6,49,2006,175,6
1666,230,10,1280,150,10,11,2020,69,2
224,264,9,23625,551,7,10,2013,83,1
2187,229,4,2731,179,9,4,2015,149,3
2275,284,1,29734,144,1,19,2018,186,4
1120,181,6,8678,490,3,48,2011,117,5
2442,54,2,23044,332,4,9,2018,140,7
1848,213,6,29359,601,8,35,2015,75,4
980,152,5,6852,337,9,28,2003,104,5
216,198,4,4093,581,7,46,2007,191,7
1219,223,6,16127,536,2,13,2010,188,2
610,45,2,9354,217,1,26,2006,140,2
561,166,10,19604,174,3,26,2013,157,7
1588,381,3,25923,424,6,12,2009,109,3
2941,9,10,6002,504,1,44,2002,58,1
2957,353,10,26412,694,9,17,2008,145,1
2673,141,5,20082,281,1,50,2018,131,1
1831,420,8,25581,139,5,3,2009,48,4
1489,125,4,11241,100,8,3,2019,175,5
2063,172,8,10820,333,9,26,2018,40,5
2609,426,9,22739,225,4,12,2006,113,4
1028,90,3,27907,278,4,2,2004,148,3
2439,355,4,18983,207,8,6,2001,42,2
1318,441,6,18093,224,4,48,2003,44,2
2562,435,7,8480,239,1,40,2007,7,7
2369,189,2,16036,316,5,45,2013,129,6
2701,65,5,11986,670,1,33,2020,156,6
1638,328,7,24581,431,6,27,2014,31,2
2595,380,3,8998,683,10,35,2016,12,4
578,236,3,9911,493,6,14,2001,45,4
2208,174,3,9630,186,4,37,2019,159,7
531,433,8,26612,641,10,6,2013,126,5
1136,183,10,3635,347,1,38,2004,42,7
2619,447,1,4016,384,3,29,2015,117,6
649,226,4,8259,147,1,23,2017,118,1
1952,199,3,16113,368,3,8,2002,27,1
525,304,2,5185,428,3,38,2005,20,5
574,445,6,6843,263,4,2,2005,149,7
269,47,4,20742,200,5,34,2005,37,5
992,173,4,14828,612,8,1,2013,94,6
2675,276,3,5830,418,10,3,2011,64,7
1834,376,1,7069,203,2,34,2019,13,6
2673,64,4,11067,641,4,45,2007,187,2
2324,236,8,6432,615,7,33,2014,143,4
2819,397,1,24482,662,5,9,2008,172,6
1519,187,5,24819,151,7,31,2002,23,7
1353,431,2,28350,201,3,29,2015,106,2
309,118,9,19127,263,4,7,2007,72,6
2826,398,9,11451,469,8,3,2017,172,7
2870,339,6,23434,78,9,45,2017,112,2
1210,258,5,23118,301,5,29,2009,18,3
408,365,8,28068,553,3,4,2007,109,4
1052,271,10,12937,562,2,50,2011,31,6
2300,399,7,1354,301,1,22,2016,29,6
2420,349,10,12714,406,8,21,2008,138,3
576,419,7,28767,623,9,10,2014,32,3
623,31,7,7408,201,1,38,2007,3,1
1310,294,8,7750,91,8,36,2020,60,3
1358,8,3,16600,523,3,41,2013,64,5
423,136,5,28718,638,9,43,2013,144,3
1740,358,9,26753,562,10,24,2000,117,7
2426,45,8,10348,415,4,33,2007,187,7
218,94,3,13560,388,7,24,2002,78,7
1978,192,9,10994,127,8,31,2014,140,5
2040,97,2,28510,401,3,7,2004,88,5
130,363,6,1598,81,1,38,2021,190,5
103,28,7,9466,117,2,12,2009,173,1
1716,101,10,25006,231,2,1,2011,180,4
199,258,5,7990,519,6,10,2003,110,7
2235,56,6,7049,421,7,34,2004,43,4
1675,377,3,29843,187,2,2,2013,118,5
2354,98,9,26021,281,3,38,2014,116,3
575,292,8,22944,257,3,7,2013,146,1
2157,96,4,14417,144,5,38,2007,189,5
534,45,8,25143,611,6,17,2000,31,7
1579,88,5,20649,442,2,9,2010,72,5
2764,361,10,7770,175,2,15,2001,16,5
841,27,4,1659,200,10,40,2012,45,2
731,13,10,20756,632,7,28,2021,175,7
1723,100,5,16159,228,5,30,2001,25,3
2940,404,6,5450,190,1,28,2003,2,3
1012,89,10,6101,428,4,47,2018,99,4
2625,119,9,8050,491,5,12,2021,83,3
341,247,4,8249,499,7,9,2018,121,2
2267,380,6,4485,214,3,18,2021,77,1
1584,364,8,4255,681,5,8,2008,173,3
988,60,4,7467,194,2,25,2020,58,6
1841,186,10,18028,379,4,20,2020,29,5
2295,351,5,6787,80,9,33,2010,24,6
1070,257,9,9334,246,9,6,2002,159,6
2811,265,6,5307,158,8,24,2010,172,1
318,450,3,26974,671,6,17,2005,165,6
2963,361,6,8684,432,4,44,2002,26,2
1682,107,8,8288,217,8,38,2019,153,7
412,426,2,12034,182,3,39,2020,16,2
2446,245,1,28071,364,7,30,2008,146,2
2888,324,9,20433,408,10,47,2019,184,1
787,241,1,7059,461,4,7,2004,11,5
11,190,7,6923,113,10,30,2015,49,3
2466,306,7,12474,150,4,39,2011,99,7
1161,134,3,14420,504,8,36,2015,59,3
801,276,5,20215,405,2,44,2001,43,5
1175,420,6,12424,569,4,42,2014,29,2
1980,109,6,25204,605,8,12,2007,124,3
1498,195,1,28510,119,8,9,2009,21,2
2628,59,1,4503,506,3,36,2000,90,3
394,7,3,4694,408,2,5,2001,95,5
1124,282,1,20531,601,8,23,2016,87,1
2692,314,4,17019,602,8,31,2002,35,7
2443,213,1,12883,185,8,48,2009,100,6
2028,362,7,2732,409,1,13,2005,92,7
279,104,3,4776,489,2,27,2011,68,5
16,55,6,18544,604,3,22,2015,65,6
1717,94,5,7432,672,10,12,2010,168,1
2487,280,9,8025,599,1,28,2004,11,3
2607,223,5,14722,198,2,6,2008,28,6
2334,333,9,20728,377,1,11,2021,124,5
2346,391,10,7652,458,3,15,2020,10,2
786,54,2,2300,167,5,33,2017,21,4
1258,320,3,681,402,6,24,2003,55,3
2094,328,9,450,97,10,3,2014,26,4
85,439,7,6958,400,3,30,2015,73,2
1422,311,10,5176,677,5,37,2015,138,6
429,230,7,24121,237,7,48,2000,99,3
2973,402,6,19940,244,10,32,2007,140,6
621,139,3,19668,138,4,39,2012,163,3
124,369,9,23416,522,1,11,2009,72,1
1772,324,2,2076,442,9,42,2001,92,1
1566,340,8,23377,527,9,39,2010,114,6
721,337,5,29070,690,1,28,2015,195,6
2401,330,2,12121,177,10,9,2015,89,1
302,44,10,23672,175,9,8,2020,83,1
2083,333,9,20749,605,5,48,2005,149,6
1381,170,5,8559,461,9,21,2021,74,3
2515,448,2,18361,454,6,11,2009,188,4
2852,209,1,28432,81,2,44,2015,108,4
311,282,1,395,602,8,44,2020,155,2
7,421,4,4088,223,8,39,2005,24,1
18,290,4,893,181,1,42,2005,25,4
358,273,7,16262,77,2,9,2010,73,7
1399,95,3,24685,278,6,37,2008,62,5
651,344,7,10080,290,1,39,2017,40,3
1255,328,5,1344,266,9,14,2012,144,3
171,99,9,28239,278,8,22,2012,64,1
1620,256,5,27367,452,10,29,2005,14,4
2620,205,6,19462,400,5,32,2018,2,1
1742,416,9,2004,499,3,41,2001,62,7
1994,407,5,11772,659,7,24,2009,91,2
592,87,2,9108,491,2,43,2011,52,7
1474,85,7,9880,277,4,29,2021,169,2
131,339,2,22288,432,8,13,2001,84,1
413,407,9,12791,580,4,46,2016,122,3
876,94,2,25071,594,4,4,2008,94,4
1776,158,8,18306,384,7,23,2009,38,3
538,117,6,777,679,4,44,2014,20,1
2549,260,8,16702,572,1,23,2016,161,2
931,67,5,8694,592,2,41,2004,100,4
1887,441,3,755,687,6,15,2008,68,6
1213,181,2,28978,603,1,17,2000,114,3
563,316,7,26752,417,3,25,2002,179,4
1251,303,1,1073,349,6,44,2016,16,7
1242,434,9,19526,390,9,2,2002,18,7
1315,365,5,17190,606,9,50,2013,35,6
2000,179,2,13146,99,10,20,2006,161,4
2486,308,8,26411,536,2,43,2013,77,1
1159,435,5,28252,484,2,20,2001,107,5
371,302,8,1561,200,4,32,2003,12,1
2161,182,10,12652,475,7,39,2021,183,6
1749,417,8,8725,604,9,19,2000,150,4
1166,378,3,29287,318,2,34,2011,48,4
65,250,9,6970,632,6,20,2017,10,1
1434,302,6,1201,163,8,19,2012,93,5
2432,25,1,576,373,4,21,2003,52,2
1643,284,8,20384,694,3,17,2003,80,4
1629,362,9,23731,168,3,42,2006,90,2
1678,34,8,7107,611,4,37,2019,193,4
424,65,2,26355,510,7,1,2017,38,4
205,436,4,20679,575,3,40,2010,99,6
1820,413,2,26832,241,3,12,2013,48,1
1606,251,3,28385,97,7,47,2013,145,6
2161,54,2,13998,153,9,33,2014,114,3
1500,300,3,26334,697,6,22,2011,13,7
29,419,10,8877,664,2,50,2018,29,5
1586,424,5,13903,304,5,20,2015,19,5
1262,236,9,20630,419,8,17,2000,52,7
1699,266,8,26274,164,10,47,2018,198,4
131,49,10,11445,328,7,18,2005,100,5
591,351,10,10849,194,9,42,2000,45,7
735,219,9,4591,531,3,31,2006,19,6
2656,194,1,19085,118,9,8,2012,129,1
2395,243,9,2967,309,8,10,2006,49,5
127,441,9,15788,214,7,3,2001,59,7
1447,425,6,20194,528,9,11,2005,199,4
2056,232,4,10595,618,5,30,2003,161,4
832,188,6,19528,321,1,25,2017,158,5
1325,444,7,20851,647,3,5,2011,4,5
1150,372,2,29586,173,8,35,2019,168,5
823,42,5,18250,440,6,21,2014,6,6
2526,2,3,24372,349,6,26,2009,91,3
975,429,9,8804,429,9,33,2008,45,5
2567,16,8,15274,573,5,2,2020,121,2
2066,103,5,7538,310,5,7,2012,15,4
1567,55,9,5996,641,6,26,2017,12,3
631,385,8,21572,250,9,41,2002,176,5
2236,83,7,28418,199,5,38,2005,131,4
1816,104,8,26669,696,9,20,2019,168,1
209,84,5,10639,580,1,10,2018,5,3
1869,228,7,106,684,5,34,2005,31,2
2734,156,2,5675,370,3,19,2015,77,3
2170,256,2,20741,99,1,33,2006,178,5
2556,66,5,22678,131,2,21,2021,142,5
2059,124,7,22957,657,8,13,2005,180,2
368,332,5,19111,342,6,11,2011,49,6
205,87,5,14399,398,1,50,2021,129,7
913,358,2,10691,508,1,22,2007,124,6
178,8,4,19622,588,3,1,2015,140,7
2851,69,8,9229,440,7,48,2001,21,2
2979,240,2,26884,250,5,27,2003,139,5
494,140,5,26856,480,1,22,2010,66,2
1299,423,1,27893,313,6,44,2018,134,7
648,290,1,18403,401,6,46,2008,187,2
2674,107,4,1076,299,7,32,2013,75,1
194,57,2,8362,375,4,37,2011,97,2
981,64,5,25323,651,1,9,2004,187,5
1782,157,7,28430,458,2,24,2010,81,4
1628,4,3,26465,163,6,14,2017,14,7
415,349,4,16745,627,1,23,2018,39,3
2551,395,6,23253,458,2,19,2017,97,2
2325,189,7,22209,413,9,10,2015,52,2
2521,365,7,25527,321,8,35,2009,20,1
169,62,6,24580,686,6,6,2017,199,3
2405,19,5,3566,109,6,41,2005,159,7
2266,346,9,6979,523,1,47,2000,170,2
1733,251,7,15738,396,4,21,2014,128,5
251,5,6,316,487,1,30,2021,188,5
395,367,3,9988,338,4,36,2013,82,2
1661,256,8,13547,512,10,7,2014,64,5
2140,268,2,26837,682,5,11,2004,77,1
2761,2,3,20077,497,4,32,2010,89,3
2304,65,5,11905,323,8,41,2015,137,3
2342,89,5,27117,90,10,37,2016,93,2
1362,398,2,17104,578,6,1,2020,99,4
2631,320,8,11649,121,2,36,2008,144,5
1075,394,6,16978,145,3,50,2011,95,4
2658,448,10,11621,624,3,44,2015,128,3
1919,209,1,9587,111,5,36,2014,184,6
2439,434,1,5043,248,8,32,2015,30,4
2723,232,8,20045,326,7,29,2019,68,2
1801,406,6,12910,594,8,43,2021,173,2
571,212,5,4363,260,5,15,2019,64,5
2008,40,7,28479,93,10,16,2011,188,5
1940,142,2,19010,599,8,9,2009,18,5
2995,405,7,29507,642,1,46,2018,122,6
2556,201,6,25214,407,1,8,2010,184,3
121,353,10,10027,446,8,47,2015,152,3
714,134,9,26439,161,4,1,2013,109,6
2869,358,6,23787,688,5,48,2004,96,3
2035,92,10,18595,211,4,14,2013,193,6
578,428,6,128,207,1,40,2012,19,5
198,188,8,5081,417,7,39,2019,85,4
2794,81,2,22117,304,5,34,2014,109,2
87,169,10,15909,193,7,25,2007,164,1
1465,380,10,7458,504,8,17,2013,31,3
2183,115,10,21748,206,1,39,2003,15,7
232,188,5,23386,601,9,36,2004,176,7
2727,220,4,6184,494,9,48,2017,125,6
2207,380,9,16388,394,2,46,2021,41,2
1628,414,5,23071,177,2,43,2010,196,5
1306,271,9,26825,602,9,22,2001,80,1
2597,287,9,10794,586,9,50,2020,26,1
2445,255,3,27985,531,3,37,2021,21,5
177,218,10,28025,610,5,34,2010,155,6
1763,392,2,14280,525,8,13,2016,114,6
280,222,10,5937,647,6,41,2021,86,6
2539,435,5,26180,367,5,26,2014,190,3
2004,251,1,17922,77,8,19,2004,63,6
1201,223,7,2733,354,10,41,2016,49,4
2034,415,3,18913,109,5,50,2002,131,5
1909,367,7,12299,168,9,28,2003,78,4
227,119,7,9580,132,10,1,2012,34,4
810,310,9,17861,378,9,6,2017,84,4
2719,186,8,8676,571,5,35,2007,151,7
415,341,3,4086,581,6,34,2015,46,1
2048,12,10,29146,586,7,21,2007,148,2
2708,271,8,6372,86,7,10,2004,94,2
376,181,7,10444,365,6,16,2002,92,2
587,56,6,10553,190,6,16,2021,72,2
1103,141,9,14285,431,5,22,2009,37,5
1619,394,10,10908,693,8,45,2016,200,7
183,429,8,17135,267,10,9,2014,133,6
540,411,4,22308,227,6,14,2000,61,6
1607,259,6,10632,544,10,4,2021,160,6
507,403,7,22402,598,8,24,2011,17,3
1344,387,8,9217,355,3,37,2001,185,7
1585,405,2,8007,594,10,46,2004,119,2
2969,339,4,23754,99,1,41,2020,103,1
2610,120,8,18982,416,7,50,2012,188,4
1182,256,2,25476,462,7,42,2012,99,3
431,333,2,28054,479,2,18,2000,181,6
1515,9,8,25217,196,3,7,2011,40,4
939,274,10,21078,323,6,43,2014,120,1
1698,156,4,27132,366,7,27,2005,161,7
1865,294,8,838,256,4,31,2003,144,6
338,217,10,21100,391,5,11,2012,89,5
1442,299,10,18251,474,5,14,2011,59,5
1721,435,3,3761,566,3,19,2012,191,3
1919,438,3,8555,379,7,26,2003,171,2
1560,315,4,9294,262,2,5,2021,191,4
2141,286,6,1762,172,7,11,2008,12,1
2986,114,2,17059,623,6,17,2021,28,4
726,397,3,17757,471,6,11,2015,197,7
930,412,10,12278,115,9,35,2006,40,5
1926,85,8,6876,206,2,32,2010,133,4
162,90,5,23780,575,3,27,2007,157,7
257,111,3,6757,572,9,7,2014,57,2
2086,227,3,10160,278,7,4,2012,174,2
2907,387,6,17142,596,8,23,2000,62,6
687,340,5,27108,576,9,13,2003,176,1
2210,52,1,3746,403,5,9,2009,44,4
2202,347,3,17066,492,10,1,2015,175,6
2052,167,2,18561,574,10,12,2020,80,2
198,384,8,12539,346,2,42,2016,160,7
642,41,10,25322,229,9,1,2005,105,7
2011,100,4,26782,595,9,39,2018,4,7
97,268,2,9083,413,10,30,2019,154,3
1537,313,7,16424,300,8,8,2009,129,4
1747,354,8,14248,315,10,4,2006,85,5
1509,140,6,27648,89,7,36,2000,146,1
2576,92,7,3025,442,6,26,2011,151,3
2343,258,3,28191,132,2,27,2007,103,7
1930,240,7,23099,371,3,37,2006,33,2
1140,187,7,28862,283,5,5,2019,76,4
2415,86,1,26960,141,1,17,2018,146,1
295,205,8,5572,400,1,9,2017,135,5
1618,397,6,27757,655,9,44,2017,156,5
2909,93,9,19799,387,4,45,2002,58,1
2239,444,8,12325,347,1,36,2014,141,1
2467,105,7,10444,635,2,31,2007,91,3
25,333,8,22937,160,8,37,2020,143,1
2935,257,6,4101,467,5,35,2009,56,7
2690,361,5,12604,604,6,22,2009,76,1
2934,402,1,17358,661,2,9,2009,15,3
1123,13,3,13587,663,5,19,2000,3,1
647,147,4,7046,149,4,13,2005,21,7
2892,357,10,11677,112,4,2,2015,142,5
2319,7,4,7529,333,3,22,2012,199,7
476,290,3,15339,513,1,6,2006,196,1
2613,335,5,15206,510,10,16,2021,116,7
2263,117,4,23549,692,10,10,2010,90,2
1434,369,10,10352,506,2,18,2007,106,4
1481,410,7,19306,121,7,4,2017,80,6
1946,8,3,17441,84,8,27,2012,117,6
847,25,4,25979,630,2,10,2002,81,6
2687,439,5,5665,137,9,2,2012,49,7
1763,89,5,21107,382,5,44,2018,95,1
1100,9,2,12203,234,3,34,2018,88,7
136,277,7,11750,278,7,39,2008,69,2
1119,246,5,14507,679,6,15,2012,196,5
1503,76,1,4195,253,6,17,2016,55,3
2167,236,10,1272,546,7,43,2004,37,4
1330,192,1,12880,192,5,22,2021,164,1
1941,80,3,7735,418,1,10,2012,103,6
664,149,3,22147,593,7,33,2017,8,1
1219,309,1,20032,492,5,16,2007,121,3
2586,220,8,26754,635,8,34,2017,126,1
823,293,2,18663,201,7,14,2000,171,3
2512,295,10,29504,290,5,48,2014,30,7
870,324,5,18929,107,8,22,2003,132,7
2870,439,4,9634,75,6,21,2015,91,5
2844,4,8,25952,262,7,44,2011,87,6
2748,182,7,5479,349,2,12,2000,106,2
1347,412,2,21100,227,7,17,2005,64,7
472,328,6,18396,141,2,17,2021,106,2
2520,427,4,9754,588,6,30,2015,129,4
1288,363,4,5484,667,4,23,2014,8,3
226,448,10,15586,642,7,19,2013,180,2
14,279,3,21895,462,4,30,2007,76,3
2437,170,3,17688,156,5,7,2007,73,7
1830,268,8,17075,317,10,3,2006,149,3
810,99,9,6649,496,4,30,2008,3,2
1765,257,6,27787,122,10,35,2020,58,7
1660,234,2,19540,484,9,13,2007,90,1
2873,124,1,27496,493,1,50,2003,1,1
614,32,7,8924,490,8,4,2018,21,7
2033,337,6,20230,401,10,49,2020,23,5
821,135,2,21764,351,2,38,2006,82,1
2463,121,3,2874,591,2,10,2010,35,7
1267,165,1,24760,683,5,28,2010,102,3
58,261,7,1686,170,8,19,2013,14,4
2827,272,9,19800,655,5,12,2000,180,1
360,67,8,1820,684,7,13,2016,163,1
2887,288,4,14190,290,3,15,2021,121,6
939,372,4,15436,283,8,48,2020,150,6
2563,365,1,21511,176,7,50,2017,154,4
1925,18,5,19883,322,3,18,2005,141,3
108,355,7,14971,310,1,1,2019,93,2
2778,433,1,4547,656,9,16,2012,193,4
2167,56,5,8963,532,8,1,2012,27,1
1106,438,9,28679,180,2,7,2021,193,5
2551,247,8,29469,325,10,11,2006,129,4
2974,183,4,21485,666,2,28,2015,93,7
68,314,2,13775,324,8,28,2021,54,7
1896,175,5,8221,555,7,1,2004,164,6
1192,441,3,14279,619,6,39,2002,105,1
1207,289,3,24802,292,2,5,2009,42,5
460,151,2,8341,661,4,36,2017,30,3
568,59,4,10673,236,7,46,2009,3,1
721,38,4,29124,660,2,33,2002,1,2
1965,441,7,9026,144,7,23,2000,126,5
2287,290,3,24068,536,9,3,2009,104,6
1771,382,3,12999,662,5,6,2000,8,6
2792,274,4,3581,270,5,33,2004,76,4
850,433,9,3265,311,9,22,2020,2,4
2572,60,6,20667,652,1,8,2012,15,1
685,161,5,19259,111,10,1,2010,73,7
2624,131,9,25418,688,2,3,2014,135,5
2453,332,2,9646,231,9,36,2021,164,2
511,380,3,29145,380,4,13,2016,52,1
429,289,9,18439,220,9,40,2015,41,3
457,217,1,8241,593,10,11,2001,191,1
2410,273,10,14957,645,7,20,2017,4,1
677,5,6,25268,191,1,3,2012,53,4
2030,157,8,6545,479,2,20,2019,154,1
575,436,7,12842,524,10,46,2017,20,4
1139,26,10,24529,617,4,3,2000,22,6
2847,265,2,1080,467,10,13,2019,14,5
2661,252,10,25462,380,3,11,2018,28,7
416,207,9,7438,93,3,8,2006,139,7
886,450,8,21358,86,1,1,2018,158,5
2159,37,3,13400,117,9,27,2003,128,5
2559,116,4,22628,219,2,36,2013,158,6
2248,363,9,22309,95,1,37,2019,64,7
831,339,1,6369,96,10,36,2020,75,4
1847,270,1,9578,209,8,50,2002,67,7
2977,359,5,19200,652,2,39,2017,91,3
528,233,6,17880,586,9,15,2021,155,1
2250,419,7,679,89,9,3,2014,176,7
199,176,7,21917,553,3,40,2017,184,6
1900,145,4,4859,277,3,7,2001,140,6
2590,378,6,18400,689,2,11,2017,10,5
2388,375,5,1730,177,6,26,2005,96,2
1872,160,1,20090,240,3,32,2021,187,2
362,431,5,12181,194,3,40,2010,105,7
856,28,7,25785,382,6,6,2011,22,4
565,232,10,6668,511,2,8,2008,25,4
160,362,5,12429,561,2,35,2003,41,3
2224,128,1,8769,372,3,4,2006,149,6
502,388,5,13478,460,10,33,2007,58,3
2524,247,4,6803,112,9,47,2008,115,7
1313,152,8,28266,411,1,16,2005,79,6
1316,314,1,1475,590,3,38,2004,88,1
1254,327,4,9465,518,2,24,2015,57,4
1913,41,4,14969,619,8,15,2000,133,4
921,246,4,23217,580,9,38,2004,195,3
464,406,9,12907,559,10,39,2000,155,6
550,76,8,21523,700,5,1,2020,188,2
2294,100,2,22637,243,4,11,2016,21,6
1880,389,1,12400,219,1,22,2012,110,4
2517,347,7,1271,165,2,17,2018,150,4
311,312,6,5135,458,7,5,2019,16,1
2203,127,9,19777,346,3,15,2004,151,2
480,52,9,27012,248,8,13,2003,112,7
513,201,4,6249,441,8,44,2014,105,6
2932,65,4,24099,477,10,25,2016,129,5
2689,21,1,19079,577,3,46,2000,45,4
1703,69,5,19380,540,8,28,2021,86,6
2238,11,1,3137,293,6,30,2007,165,6
2189,189,5,13490,523,6,50,2005,128,7
1886,309,6,3605,178,8,41,2021,131,6
754,46,9,29371,538,7,5,2002,15,3
411,194,6,24916,479,1,23,2018,182,4
1235,340,7,5251,563,1,6,2011,108,2
2210,311,5,1219,282,9,4,2009,106,2
998,374,3,13084,352,4,16,2000,178,3
10,447,7,22236,147,5,17,2006,56,6
265,359,1,2885,562,9,9,2014,88,5
1953,292,8,2888,531,3,30,2016,76,2
258,262,6,19760,436,6,31,2009,150,3
2570,304,7,4793,328,6,28,2021,165,5
1446,269,5,27267,602,3,10,2020,56,3
1213,272,7,906,125,1,26,2015,37,1
2753,176,10,6829,395,5,11,2018,36,3
421,199,7,17448,369,7,10,2018,193,7
2258,335,6,21764,375,1,20,2012,47,3
670,402,1,22329,219,2,29,2008,122,6
2703,87,9,28634,362,7,23,2000,93,5
2173,214,9,12926,164,4,29,2005,25,2
1381,380,7,22201,235,9,41,2020,138,1
2485,125,9,996,383,2,28,2017,50,1
2813,389,5,28753,325,10,43,2007,177,6
13,342,10,13229,182,7,9,2013,170,1
330,39,3,19352,408,1,41,2008,62,5
2760,244,8,26039,397,2,9,2013,132,5
2790,328,3,14146,173,10,12,2007,117,3
2986,339,3,2974,517,6,41,2001,116,3
778,280,5,26168,171,3,40,2016,135,3
2381,243,10,25044,523,5,29,2002,83,1
1397,330,7,25350,321,9,39,2007,156,3
303,317,7,21334,683,8,35,2016,73,4
701,139,8,17181,615,2,34,2016,22,5
1422,5,2,22691,663,8,28,2002,120,1
2896,302,3,27278,594,8,3,2002,29,5
1428,169,8,13840,335,5,50,2020,46,1
1524,406,3,21350,687,6,16,2005,110,5
554,120,9,12128,312,8,50,2014,98,1
990,197,1,10777,147,3,10,2018,28,2
2805,180,5,17970,495,9,6,2021,137,3
110,440,5,20756,162,9,29,2015,21,1
1780,347,9,1774,474,2,9,2000,88,1
2622,78,3,17537,179,2,24,2021,144,7
2114,337,2,17870,126,8,13,2021,5,2
2831,233,2,25427,200,2,9,2019,122,7
739,6,8,27803,218,4,7,2020,164,2
1558,141,5,4807,547,8,22,2002,138,3
239,362,7,7783,523,6,47,2001,177,6
2755,100,8,25738,404,8,6,2013,60,4
2146,326,5,12605,648,10,14,2000,51,2
2115,325,8,2660,548,2,12,2001,167,2
2152,144,8,27105,132,6,3,2000,28,3
2241,306,10,25276,503,2,22,2020,193,2
